State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,31/10/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Water Melon","Water Melon",Local,31/10/2025,1200,1500,1500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,1500,2000,2000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,2800,3400,3400
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,8000,8800,8800
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Grapes,Annabesahai,Local,31/10/2025,8000,9000,9000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,31/10/2025,6000,6500,6500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2300,2700,2700
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,5000,5500,5500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,3200,4000,4000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,3500,3800,3800
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,3000,5000,5000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,5000,5200,5200
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Maize,"Deshi Red",Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,7000,7500,7500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,31/10/2025,3500,4800,4800
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Garlic,Average,Local,31/10/2025,14000,16000,16000
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,Udumalpet,"Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,Udumalpet,Cabbage,Cabbage,Local,31/10/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,Udumalpet,"Chow Chow","Chow Chow",Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,Udumalpet,"Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,5500,6000,6000
"Tamil Nadu",Coimbatore,Udumalpet,"Green Chilli","Green Chilly",Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Coimbatore,Udumalpet,Mint(Pudina),Mint(Pudina),Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,Udumalpet,Potato,"(Red Nanital)",Local,31/10/2025,3000,3600,3600
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,7200,8000,8000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Capsicum,Capsicum,Local,31/10/2025,6800,7500,7500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,7000,7800,7800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,31/10/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,6200,6800,6800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,3000,3800,3800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Pineapple,"Pine Apple",Local,31/10/2025,5200,5800,5800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,31/10/2025,10000,17000,17000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Thondekai,Thondekai,Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Tomato,Deshi,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Water Melon","Water Melon",Local,31/10/2025,1500,2000,2000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,1500,2000,2000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Banana,Besrai,Local,31/10/2025,3000,7000,7000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Colacasia,Colacasia,Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,12000,15000,15000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,4500,4500,4500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Banana,Besrai,Local,31/10/2025,3500,7000,7000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,9600,9800,9800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,5400,5600,5600
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,31/10/2025,3200,3500,3500
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,2600,2800,2800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,4200,4500,4500
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,5600,5800,5800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,10500,11000,11000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,4800,5000,5000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2800,3000,3000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,3600,3800,3800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,2200,2500,2500
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,2600,2800,2800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,31/10/2025,2200,2400,2400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,3700,4000,4000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,11500,12000,12000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,31/10/2025,4700,5000,5000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,3200,3400,3400
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,2300,2500,2500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,7200,7400,7400
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,4400,4600,4600
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,9800,10000,10000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,9800,10000,10000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,3800,4000,4000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,3300,3500,3500
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,5000,5500,5500
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,9500,10000,10000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Raddish,Raddish,Local,31/10/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,31/10/2025,2200,2400,2400
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,2300,2500,2500
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,5400,5600,5600
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,5800,6000,6000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,9800,10000,10000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,31/10/2025,4800,5000,5000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Tomato,Deshi,Local,31/10/2025,1800,2000,2000
"Tamil Nadu",Dindigul,"Chinnalapatti(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Dindigul,"Chinnalapatti(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Dindigul,"Chinnalapatti(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Dindigul,"Chinnalapatti(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,11000,12000,12000
"Tamil Nadu",Dindigul,"Chinnalapatti(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Dindigul,"Chinnalapatti(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Dindigul,"Dindigul(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Dindigul,"Dindigul(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,7500,8000,8000
"Tamil Nadu",Dindigul,"Dindigul(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Dindigul,"Dindigul(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Dindigul,"Dindigul(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Dindigul,"Dindigul(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Dindigul,"Dindigul(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Dindigul,"Dindigul(Uzhavar Sandhai )",Tomato,Deshi,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )",Ashgourd,Gouard,Local,31/10/2025,2000,2400,2400
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )",Cabbage,Cabbage,Local,31/10/2025,3000,3400,3400
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,3000,6500,6500
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,2000,3000,3000
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,4500,5500,5500
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,4000,4800,4800
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )",Lime,Lime,Local,31/10/2025,13000,15000,15000
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,31/10/2025,5000,6000,6000
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,2000,2500,2500
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,31/10/2025,4000,5000,5000
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Dindigul,"Palani(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,3000,4000,4000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,6500,7000,7000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,8000,10000,10000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,31/10/2025,4400,5000,5000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,1800,2200,2200
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,31/10/2025,7000,7500,7500
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,6000,7000,7000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,1000,1200,1200
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,5500,6000,6000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,2400,2600,2600
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Tomato,Deshi,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,31/10/2025,1400,1600,1600
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,6600,6800,6800
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,5500,6000,6000
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,7500,8000,8000
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,3200,3600,3600
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai )",Maize,"Deshi Red",Local,31/10/2025,1800,2000,2000
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,4200,4500,4500
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,2400,2600,2600
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,5800,7000,7000
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Lemon,Lemon,Local,31/10/2025,9500,9800,9800
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,5000,5500,5500
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Tomato,Deshi,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,31/10/2025,6000,8000,8000
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai )",Kakada,Kakada,Local,31/10/2025,65000,70000,70000
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,31/10/2025,6000,6400,6400
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,31/10/2025,18500,19500,19500
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,4500,4800,4800
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,31/10/2025,3500,4000,4000
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,31/10/2025,4400,4800,4800
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,31/10/2025,4500,5000,5000
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,31/10/2025,6000,6500,6500
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,31/10/2025,2500,3000,3000
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Carrot,Pusakesar,Local,31/10/2025,6500,7000,7000
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Coconut,Coconut,Local,31/10/2025,6400,6800,6800
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,4000,4400,4400
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Papaya,Papaya,Local,31/10/2025,1800,2200,2200
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,31/10/2025,20000,20000,20000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Tapioca,Tapioca,Local,31/10/2025,2500,2500,2500
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,31/10/2025,8000,8000,8000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Banana,Besrai,Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,31/10/2025,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,31/10/2025,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,31/10/2025,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,31/10/2025,8000,8000,8000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,31/10/2025,6000,6000,6000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,31/10/2025,7000,8000,8000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Onion,Bellary,Local,31/10/2025,3000,3500,3500
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/10/2025,5000,5000,5000
